gene_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
gene-TUBGCP2|TUBGCP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417727|LOC128417727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAK-CUU-33|TRNAK-CUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416895|LOC128416895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KDM1B|KDM1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TPMT|TPMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NHLRC1|NHLRC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417742|LOC128417742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KIF13A|KIF13A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417741|LOC128417741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RNF182|RNF182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CD83|CD83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417754|LOC128417754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417749|LOC128417749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417753|LOC128417753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417755|LOC128417755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417756|LOC128417756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAN-GUU-21|TRNAN-GUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-STMND1|STMND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PAK1IP1|PAK1IP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TBC1D7|TBC1D7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PHACTR1|PHACTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EDN1|EDN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HIVEP1|HIVEP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417773|LOC128417773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ADTRP|ADTRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416896|LOC128416896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NEDD9|NEDD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SMIM13|SMIM13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ELOVL2|ELOVL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417780|LOC128417780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TRNAA-UGC-14|TRNAA-UGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416897|LOC128416897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SYCP2L|SYCP2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417529|LOC128417529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GCM2|GCM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAK|MAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417782|LOC128417782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GCNT2|GCNT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TFAP2A|TFAP2A,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417530|LOC128417530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418132|LOC128418132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC35B3|SLC35B3,0,0,0,0,0,7,0,0,0,0,0,0,6,8,0
gene-LOC128417787|LOC128417787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417789|LOC128417789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BLOC1S5|BLOC1S5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BMP6|BMP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417793|LOC128417793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DSP|DSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417796|LOC128417796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CAGE1|CAGE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LY86|LY86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-F13A1|F13A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NRN1|NRN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417817|LOC128417817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417531|LOC128417531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417809|LOC128417809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417813|LOC128417813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM217A|FAM217A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417811|LOC128417811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PXDC1|PXDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC22A23|SLC22A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PSMG4|PSMG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417822|LOC128417822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417829|LOC128417829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417823|LOC128417823,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
gene-BPHL|BPHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIPK1|RIPK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DUSP22|DUSP22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IRF4|IRF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FOXQ1|FOXQ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gene-FOXF2|FOXF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FOXC1|FOXC1,0,0,1,0,3,0,0,0,7,0,0,0,0,0,0
gene-LOC128417839|LOC128417839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GMDS|GMDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417841|LOC128417841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MYLK4|MYLK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-WRNIP1|WRNIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417849|LOC128417849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417845|LOC128417845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417847|LOC128417847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417850|LOC128417850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417848|LOC128417848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417844|LOC128417844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417851|LOC128417851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416899|LOC128416899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417853|LOC128417853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417534|LOC128417534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418107|LOC128418107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418108|LOC128418108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418109|LOC128418109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417852|LOC128417852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SERPINB5|SERPINB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KDSR|KDSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BCL2|BCL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416900|LOC128416900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TNFRSF11A|TNFRSF11A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RNF152|RNF152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDH20|CDH20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417866|LOC128417866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416901|LOC128416901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417875|LOC128417875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417876|LOC128417876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417873|LOC128417873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MC4R|MC4R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417874|LOC128417874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417871|LOC128417871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-C7H5orf22|C7H5orf22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DROSHA|DROSHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDH6|CDH6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416902|LOC128416902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417878|LOC128417878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417877|LOC128417877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417880|LOC128417880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417879|LOC128417879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417881|LOC128417881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416903|LOC128416903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDH9|CDH9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417885|LOC128417885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417883|LOC128417883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418110|LOC128418110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416904|LOC128416904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417889|LOC128417889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417888|LOC128417888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417890|LOC128417890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDH10|CDH10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417887|LOC128417887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416905|LOC128416905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418121|LOC128418121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416906|LOC128416906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417891|LOC128417891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417893|LOC128417893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDH12|CDH12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDH18|CDH18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417896|LOC128417896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418111|LOC128418111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417899|LOC128417899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417895|LOC128417895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417900|LOC128417900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418126|LOC128418126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BASP1|BASP1,0,3,6,4,8,0,5,3,2,2,2,4,3,5,3
gene-LOC128417901|LOC128417901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417904|LOC128417904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MARCHF11|MARCHF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417906|LOC128417906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FBXL7|FBXL7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OTULIN|OTULIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANKH|ANKH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417910|LOC128417910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OTULINL|OTULINL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DNAH5|DNAH5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417916|LOC128417916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416907|LOC128416907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416908|LOC128416908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417919|LOC128417919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417918|LOC128417918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416909|LOC128416909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DAP|DAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ANKRD33B|ANKRD33B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ROPN1L|ROPN1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417931|LOC128417931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417932|LOC128417932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GALNT12|GALNT12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GABBR2|GABBR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417937|LOC128417937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ELP2|ELP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CTNNAL1|CTNNAL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ABITRAM|ABITRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417947|LOC128417947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMEFF1|TMEFF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC12A7|SLC12A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CAVIN4|CAVIN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MAJIN|MAJIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417951|LOC128417951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417952|LOC128417952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417950|LOC128417950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TERT|TERT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LPCAT1|LPCAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NDUFS6|NDUFS6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IRX4|IRX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417959|LOC128417959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IRX2|IRX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416910|LOC128416910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-IRX1|IRX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ADAMTS16|ADAMTS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417962|LOC128417962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417978|LOC128417978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417968|LOC128417968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ICE1|ICE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417977|LOC128417977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-UBE2QL1|UBE2QL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SRD5A1|SRD5A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RGCC|RGCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-VWA8|VWA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417979|LOC128417979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DGKH|DGKH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-AKAP11|AKAP11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TNFSF11|TNFSF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416911|LOC128416911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM216B|FAM216B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-EPSTI1|EPSTI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DNAJC15|DNAJC15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ENOX1|ENOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTA1|MTA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128417989|LOC128417989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PACS2|PACS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SEC22B|SEC22B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ALOX5|ALOX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MARCHF8|MARCHF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RRBP1|RRBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418113|LOC128418113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-BANF2|BANF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SNX5|SNX5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MGME1|MGME1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OVOL2|OVOL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418001|LOC128418001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DZANK1|DZANK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PCDH12|PCDH12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DELE1|DELE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418007|LOC128418007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PCDH1|PCDH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418115|LOC128418115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418116|LOC128418116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418009|LOC128418009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ARAP3|ARAP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418015|LOC128418015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FCHSD1|FCHSD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RELL2|RELL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418016|LOC128418016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DIAPH1|DIAPH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418017|LOC128418017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418019|LOC128418019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418024|LOC128418024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418035|LOC128418035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418029|LOC128418029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418026|LOC128418026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418036|LOC128418036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418033|LOC128418033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418023|LOC128418023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418034|LOC128418034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418022|LOC128418022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418025|LOC128418025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418043|LOC128418043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HARS1|HARS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DND1|DND1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-WDR55|WDR55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NDUFA2|NDUFA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-TMCO6|TMCO6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418052|LOC128418052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418054|LOC128418054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-APBB3|APBB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SRA1|SRA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC4A9|SLC4A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-HBEGF|HBEGF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CYSTM1|CYSTM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NRG2|NRG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418065|LOC128418065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PSD2|PSD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418069|LOC128418069,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
gene-STING1|STING1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ECSCR|ECSCR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416873|LOC128416873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM193A|FAM193A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCDC96|CCDC96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-GRPEL1|GRPEL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SYNDIG1|SYNDIG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-DTD1|DTD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SLC24A3|SLC24A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RIN2|RIN2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gene-NAA20|NAA20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416872|LOC128416872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-INSM1|INSM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-RALGAPA2|RALGAPA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416874|LOC128416874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-KIZ|KIZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NKX2-4|NKX2-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-NKX2-2|NKX2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PAX1|PAX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418086|LOC128418086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418087|LOC128418087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FOXA2|FOXA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-THBD|THBD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CD93|CD93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418085|LOC128418085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CCT5|CCT5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ATPSCKMT|ATPSCKMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTRR|MTRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418089|LOC128418089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-FASTKD3|FASTKD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CFAP90|CFAP90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-MTRF1|MTRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-WBP4|WBP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-ELF1|ELF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418102|LOC128418102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-CNMD|CNMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PCDH8|PCDH8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128416912|LOC128416912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-OLFM4|OLFM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418104|LOC128418104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418106|LOC128418106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128418801|LOC128418801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-PRX|PRX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-SERTAD1|SERTAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
